station_id1,station_id2,all,all_reverse,classic,classic_reverse,electric,electric_reverse,classic_ratio,electric_ratio,classic_ratio_reverse,electric_ratio_reverse
SF-M26-2,SF-G25,3,1,1,0,2,1,0.3333333333333333,0.6666666666666666,0.0,1.0
SF-M26-2,SF-F23,31,7,24,1,7,6,0.7741935483870968,0.22580645161290322,0.14285714285714285,0.8571428571428571
SF-M26-2,SF-E23,5,7,2,2,3,5,0.4,0.6,0.2857142857142857,0.7142857142857143
SF-M26-2,SF-D24,3,3,2,0,1,3,0.6666666666666666,0.3333333333333333,0.0,1.0
SF-M26-2,SF-C22,5,7,2,2,3,5,0.4,0.6,0.2857142857142857,0.7142857142857143
SF-M26-2,SF-B22,2,2,0,2,2,0,0.0,1.0,1.0,0.0
SF-M26-2,SF-J17,6,3,0,0,6,3,0.0,1.0,0.0,1.0
SF-M26-2,SF-I19,1,1,0,0,1,1,0.0,1.0,0.0,1.0
SF-M26-2,SF-I20,3,1,2,1,1,0,0.6666666666666666,0.3333333333333333,1.0,0.0
SF-M26-2,SF-H20,5,7,3,3,2,4,0.6,0.4,0.42857142857142855,0.5714285714285714
SF-M26-2,SF-G19,14,4,11,1,3,3,0.7857142857142857,0.21428571428571427,0.25,0.75
SF-M26-2,SF-G18,2,1,2,1,0,0,1.0,0.0,1.0,0.0
SF-M26-2,SF-G20,18,1,14,0,4,1,0.7777777777777778,0.2222222222222222,0.0,1.0
SF-M26-2,SF-E20,3,3,3,1,0,2,1.0,0.0,0.3333333333333333,0.6666666666666666
SF-M26-2,SF-H30,16,24,5,12,11,12,0.3125,0.6875,0.5,0.5
SF-M26-2,SF-G30-2,30,22,20,16,10,6,0.6666666666666666,0.3333333333333333,0.7272727272727273,0.2727272727272727
SF-M26-2,SF-F30-1,8,3,1,1,7,2,0.125,0.875,0.3333333333333333,0.6666666666666666
SF-M26-2,SF-E29-2,51,42,47,40,4,2,0.9215686274509803,0.0784313725490196,0.9523809523809523,0.047619047619047616
SF-M26-2,SF-E29-1,27,19,15,13,12,6,0.5555555555555556,0.4444444444444444,0.6842105263157895,0.3157894736842105
SF-M26-2,SF-D29,22,16,6,2,16,14,0.2727272727272727,0.7272727272727273,0.125,0.875
SF-M26-2,SF-D28,4,2,0,0,4,2,0.0,1.0,0.0,1.0
SF-M26-2,SF-A27,17,18,13,18,4,0,0.7647058823529411,0.23529411764705882,1.0,0.0
SF-M26-2,SF-G29-2,32,30,10,6,22,24,0.3125,0.6875,0.2,0.8
SF-M26-2,SF-G29-1,30,72,7,1,23,71,0.23333333333333334,0.7666666666666667,0.013888888888888888,0.9861111111111112
SF-M26-2,SF-G30-1,14,9,4,5,10,4,0.2857142857142857,0.7142857142857143,0.5555555555555556,0.4444444444444444
SF-M26-2,SF-G29-3,18,16,0,2,18,14,0.0,1.0,0.125,0.875
SF-M26-2,SF-F29,18,45,2,1,16,44,0.1111111111111111,0.8888888888888888,0.022222222222222223,0.9777777777777777
SF-M26-2,SF-E29-3,2,2,0,0,2,2,0.0,1.0,0.0,1.0
SF-M26-2,SF-F28-1,2,8,2,6,0,2,1.0,0.0,0.75,0.25
SF-M26-2,SF-E28-2,1,1,0,1,1,0,0.0,1.0,1.0,0.0
SF-M26-2,SF-E28,2,2,0,1,2,1,0.0,1.0,0.5,0.5
SF-M26-2,SF-J12,2,2,2,1,0,1,1.0,0.0,0.5,0.5
SF-M26-2,SF-C20,2,1,0,0,2,1,0.0,1.0,0.0,1.0
SF-M26-2,SF-B19,5,5,1,0,4,5,0.2,0.8,0.0,1.0
SF-M26-2,SF-A20,12,9,0,3,12,6,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-M26-2,SF-C26,2,6,0,1,2,5,0.0,1.0,0.16666666666666666,0.8333333333333334
SF-M26-2,SF-C25,3,4,1,0,2,4,0.3333333333333333,0.6666666666666666,0.0,1.0
SF-M26-2,SF-B25,5,3,0,3,5,0,0.0,1.0,1.0,0.0
SF-M26-2,SF-D27,1,4,1,1,0,3,1.0,0.0,0.25,0.75
SF-M26-2,SF-C28-1,1,5,1,4,0,1,1.0,0.0,0.8,0.2
SF-M26-2,SF-B28,5,3,4,2,1,1,0.8,0.2,0.6666666666666666,0.3333333333333333
SF-M26-2,SF-J1,2,1,0,0,2,1,0.0,1.0,0.0,1.0
SF-M26-2,SF-G7,2,1,0,0,2,1,0.0,1.0,0.0,1.0
SF-M26-2,SF-G26,2,3,1,1,1,2,0.5,0.5,0.3333333333333333,0.6666666666666666
SF-M26-2,SF-K21,128,49,105,1,23,48,0.8203125,0.1796875,0.02040816326530612,0.9795918367346939
SF-M26-2,SF-K22-1,4,6,2,0,2,6,0.5,0.5,0.0,1.0
SF-M26-2,SF-J23-1,74,43,17,10,57,33,0.22972972972972974,0.7702702702702703,0.23255813953488372,0.7674418604651163
SF-M26-2,SF-J22-1,13,52,6,36,7,16,0.46153846153846156,0.5384615384615384,0.6923076923076923,0.3076923076923077
SF-M26-2,SF-J22-2,10,23,2,3,8,20,0.2,0.8,0.13043478260869565,0.8695652173913043
SF-M26-2,SF-J21,7,7,2,3,5,4,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.5714285714285714
SF-M26-2,SF-I21,1,1,0,0,1,1,0.0,1.0,0.0,1.0
SF-M26-2,SF-I23-2,6,9,3,1,3,8,0.5,0.5,0.1111111111111111,0.8888888888888888
SF-M26-2,SF-I24,1,2,1,0,0,2,1.0,0.0,0.0,1.0
SF-M26-2,SF-I23-1,1,3,0,0,1,3,0.0,1.0,0.0,1.0
SF-M26-2,SF-F26,6,8,1,2,5,6,0.16666666666666666,0.8333333333333334,0.25,0.75
SF-M26-2,SF-M15,1,2,1,0,0,2,1.0,0.0,0.0,1.0
SF-M26-2,SF-L20,3,1,1,0,2,1,0.3333333333333333,0.6666666666666666,0.0,1.0
SF-M26-2,SF-N20-1,15,8,1,0,14,8,0.06666666666666667,0.9333333333333333,0.0,1.0
SF-M26-2,SF-M20,10,2,2,0,8,2,0.2,0.8,0.0,1.0
SF-M26-2,SF-K17-2,1,1,1,0,0,1,1.0,0.0,0.0,1.0
SF-M26-2,SF-K20,1,1,1,0,0,1,1.0,0.0,0.0,1.0
SF-M26-2,SF-K15-,6,7,5,1,1,6,0.8333333333333334,0.16666666666666666,0.14285714285714285,0.8571428571428571
SF-M26-2,SF-K19,6,2,6,2,0,0,1.0,0.0,1.0,0.0
SF-M26-2,SF-K18,2,6,0,0,2,6,0.0,1.0,0.0,1.0
SF-M26-2,SF-K17,4,2,3,0,1,2,0.75,0.25,0.0,1.0
SF-M26-2,SF-J18,4,4,1,0,3,4,0.25,0.75,0.0,1.0
SF-M26-2,SF-J20,1,3,1,1,0,2,1.0,0.0,0.3333333333333333,0.6666666666666666
SF-M26-2,SF-J19,4,2,3,2,1,0,0.75,0.25,1.0,0.0
SF-M26-2,SF-M10,6,5,4,0,2,5,0.6666666666666666,0.3333333333333333,0.0,1.0
SF-M26-2,SF-Q21-2,3,5,1,1,2,4,0.3333333333333333,0.6666666666666666,0.2,0.8
SF-M26-2,SF-Q21-1,2,1,0,0,2,1,0.0,1.0,0.0,1.0
SF-M26-2,SF-P21,7,2,1,0,6,2,0.14285714285714285,0.8571428571428571,0.0,1.0
SF-M26-2,SF-O18,6,10,6,1,0,9,1.0,0.0,0.1,0.9
SF-M26-2,SF-O19,10,4,0,0,10,4,0.0,1.0,0.0,1.0
SF-M26-2,SF-O21,7,12,2,5,5,7,0.2857142857142857,0.7142857142857143,0.4166666666666667,0.5833333333333334
SF-M26-2,SF-O22,3,14,1,6,2,8,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.5714285714285714
SF-M26-2,SF-N21,3,12,2,5,1,7,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.5833333333333334
SF-M26-2,SF-N20-2,5,8,2,3,3,5,0.4,0.6,0.375,0.625
SF-M26-2,SF-M21,10,4,2,0,8,4,0.2,0.8,0.0,1.0
SF-M26-2,SF-L21,9,9,0,2,9,7,0.0,1.0,0.2222222222222222,0.7777777777777778
SF-M26-2,SF-Q30,8,9,3,3,5,6,0.375,0.625,0.3333333333333333,0.6666666666666666
SF-M26-2,SF-P30,9,7,0,3,9,4,0.0,1.0,0.42857142857142855,0.5714285714285714
SF-M26-2,SF-O30-2,2,5,0,3,2,2,0.0,1.0,0.6,0.4
SF-M26-2,SF-O30,29,33,7,14,22,19,0.2413793103448276,0.7586206896551724,0.42424242424242425,0.5757575757575758
SF-M26-2,SF-N27,218,121,67,60,151,61,0.3073394495412844,0.6926605504587156,0.49586776859504134,0.5041322314049587
SF-M26-2,SF-N29,24,10,13,4,11,6,0.5416666666666666,0.4583333333333333,0.4,0.6
SF-M26-2,SF-N28,26,34,15,17,11,17,0.5769230769230769,0.4230769230769231,0.5,0.5
SF-M26-2,SF-L30-1,28,33,20,23,8,10,0.7142857142857143,0.2857142857142857,0.696969696969697,0.30303030303030304
SF-M26-2,SF-L31-1,5,1,3,1,2,0,0.6,0.4,1.0,0.0
SF-M26-2,SF-K30-2,3,2,1,1,2,1,0.3333333333333333,0.6666666666666666,0.5,0.5
SF-M26-2,SF-L29,72,76,32,34,40,42,0.4444444444444444,0.5555555555555556,0.4473684210526316,0.5526315789473685
SF-M26-2,SF-J29-1,16,12,12,7,4,5,0.75,0.25,0.5833333333333334,0.4166666666666667
SF-M26-2,SF-I30,18,11,14,10,4,1,0.7777777777777778,0.2222222222222222,0.9090909090909091,0.09090909090909091
SF-M26-2,SF-I29-2,2,4,1,4,1,0,0.5,0.5,1.0,0.0
SF-M26-2,SF-I27,7,10,4,4,3,6,0.5714285714285714,0.42857142857142855,0.4,0.6
SF-M26-2,SF-I28,1,2,1,0,0,2,1.0,0.0,0.0,1.0
SF-M26-2,SF-I30-2,4,3,2,2,2,1,0.5,0.5,0.6666666666666666,0.3333333333333333
SF-M26-2,SF I29-1,2,2,0,0,2,2,0.0,1.0,0.0,1.0
SF-M26-2,SF-H28,8,5,6,2,2,3,0.75,0.25,0.4,0.6
SF-M26-2,SF-H29,2,3,1,2,1,1,0.5,0.5,0.6666666666666666,0.3333333333333333
SF-M26-2,SF-S24,4,3,0,0,4,3,0.0,1.0,0.0,1.0
SF-M26-2,SF-R24,29,26,2,4,27,22,0.06896551724137931,0.9310344827586207,0.15384615384615385,0.8461538461538461
SF-M26-2,SF-R26,2,1,0,0,2,1,0.0,1.0,0.0,1.0
SF-M26-2,SF-Q26,4,3,2,1,2,2,0.5,0.5,0.3333333333333333,0.6666666666666666
SF-M26-2,SF-P26,3,4,0,3,3,1,0.0,1.0,0.75,0.25
SF-M26-2,SF-O25-2,4,8,0,3,4,5,0.0,1.0,0.375,0.625
SF-M26-2,SF-N22-1B,6,7,3,3,3,4,0.5,0.5,0.42857142857142855,0.5714285714285714
SF-M26-2,SF-N26,4,4,1,4,3,0,0.25,0.75,1.0,0.0
SF-M26-2,SF-T22,10,6,7,6,3,0,0.7,0.3,1.0,0.0
SF-M26-2,SF-S22-2,1,4,0,1,1,3,0.0,1.0,0.25,0.75
SF-M26-2,SF-S22-1,3,7,1,4,2,3,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.42857142857142855
SF-M26-2,SF-Q23-3,4,3,3,3,1,0,0.75,0.25,1.0,0.0
SF-M26-2,SF-Q22-1,8,10,4,0,4,10,0.5,0.5,0.0,1.0
SF-M26-2,SF-Q22-2,7,7,3,0,4,7,0.42857142857142855,0.5714285714285714,0.0,1.0
SF-M26-2,SF-P22,4,24,1,13,3,11,0.25,0.75,0.5416666666666666,0.4583333333333333
SF-M26-2,SF-U21,3,1,2,1,1,0,0.6666666666666666,0.3333333333333333,1.0,0.0
SF-M26-2,SF-T20,1,1,0,1,1,0,0.0,1.0,1.0,0.0
SF-L27,SF-M25,8,7,5,4,3,3,0.625,0.375,0.5714285714285714,0.42857142857142855
SF-L27,SF-M26-2,26,4,20,3,6,1,0.7692307692307693,0.23076923076923078,0.75,0.25
SF-L27,SF-K26,7,9,3,9,4,0,0.42857142857142855,0.5714285714285714,1.0,0.0
SF-L27,SF-J27,6,7,3,3,3,4,0.5,0.5,0.42857142857142855,0.5714285714285714
SF-L27,SF-M30,36,32,13,16,23,16,0.3611111111111111,0.6388888888888888,0.5,0.5
SF-L27,SF-L27-2,5,5,4,3,1,2,0.8,0.2,0.6,0.4
SF-L27,SF-J29-3,12,10,6,8,6,2,0.5,0.5,0.8,0.2
SF-L27,SF-J29,75,85,34,51,41,34,0.4533333333333333,0.5466666666666666,0.6,0.4
SF-L27,SF-L26,4,5,3,4,1,1,0.75,0.25,0.8,0.2
SF-L27,SF-M28,22,18,16,7,6,11,0.7272727272727273,0.2727272727272727,0.3888888888888889,0.6111111111111112
SF-L27,SF-L25,5,4,5,4,0,0,1.0,0.0,1.0,0.0
SF-L27,SF-M24,1,4,1,2,0,2,1.0,0.0,0.5,0.5
SF-L27,SF-L24,9,11,5,7,4,4,0.5555555555555556,0.4444444444444444,0.6363636363636364,0.36363636363636365
SF-L27,SF-N23,1,3,1,3,0,0,1.0,0.0,1.0,0.0
SF-L27,SF-N24-2,2,4,2,1,0,3,1.0,0.0,0.25,0.75
SF-L27,SF-K27-2,12,5,9,4,3,1,0.75,0.25,0.8,0.2
SF-L27,SF-J26-2,4,9,1,4,3,5,0.25,0.75,0.4444444444444444,0.5555555555555556
SF-L27,SF-K28-3,7,11,6,7,1,4,0.8571428571428571,0.14285714285714285,0.6363636363636364,0.36363636363636365
SF-L27,SF-L28,5,11,5,10,0,1,1.0,0.0,0.9090909090909091,0.09090909090909091
SF-L27,SF-K28,22,16,16,8,6,8,0.7272727272727273,0.2727272727272727,0.5,0.5
SF-L27,SF-K29-1,16,12,8,8,8,4,0.5,0.5,0.6666666666666666,0.3333333333333333
SF-L27,SF-J28-2,12,4,6,2,6,2,0.5,0.5,0.5,0.5
SF-L27,SF-K27,4,4,0,4,4,0,0.0,1.0,1.0,0.0
SF-L27,SF-K25,3,1,1,0,2,1,0.3333333333333333,0.6666666666666666,0.0,1.0
SF-L27,SF-J25,3,6,2,3,1,3,0.6666666666666666,0.3333333333333333,0.5,0.5
SF-L27,SF-H26-2,2,5,2,0,0,5,1.0,0.0,0.0,1.0
SF-L27,SF-N22-1A,1,1,0,0,1,1,0.0,1.0,0.0,1.0
SF-L27,SF-J24,9,8,7,4,2,4,0.7777777777777778,0.2222222222222222,0.5,0.5
SF-L27,SF-J26,24,17,10,10,14,7,0.4166666666666667,0.5833333333333334,0.5882352941176471,0.4117647058823529
SF-L27,SF-I25,2,11,2,4,0,7,1.0,0.0,0.36363636363636365,0.6363636363636364
SF-L27,SF-H26,8,10,4,4,4,6,0.5,0.5,0.4,0.6
SF-L27,SF-O23,1,3,0,1,1,2,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-L27,SF-H27-1,5,6,3,4,2,2,0.6,0.4,0.6666666666666666,0.3333333333333333
SF-L27,SF-F28-2,5,13,2,2,3,11,0.4,0.6,0.15384615384615385,0.8461538461538461
SF-L27,SF-G27,9,8,0,4,9,4,0.0,1.0,0.5,0.5
SF-L27,SF-M22-2,5,1,4,0,1,1,0.8,0.2,0.0,1.0
SF-L27,SF-L22,2,3,2,2,0,1,1.0,0.0,0.6666666666666666,0.3333333333333333
SF-L27,SF-F27,19,5,1,2,18,3,0.05263157894736842,0.9473684210526315,0.4,0.6
SF-L27,SF-N22-2,4,8,0,4,4,4,0.0,1.0,0.5,0.5
SF-L27,SF-G28-2,3,8,1,0,2,8,0.3333333333333333,0.6666666666666666,0.0,1.0
SF-L27,SF-G28-1,2,3,0,0,2,3,0.0,1.0,0.0,1.0
SF-L27,SF-M22-1,6,3,4,1,2,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
SF-L27,SF-O25-1,1,2,0,0,1,2,0.0,1.0,0.0,1.0
SF-L27,SF-K24,4,10,3,7,1,3,0.75,0.25,0.7,0.3
SF-L27,SF-J23-2,2,1,2,0,0,1,1.0,0.0,0.0,1.0
SF-L27,SF-G23,9,1,0,0,9,1,0.0,1.0,0.0,1.0
SF-L27,SF-G24,6,1,4,1,2,0,0.6666666666666666,0.3333333333333333,1.0,0.0
SF-L27,SF-G25,4,3,0,0,4,3,0.0,1.0,0.0,1.0
SF-L27,SF-E23,4,1,1,0,3,1,0.25,0.75,0.0,1.0
SF-L27,SF-J17,1,4,0,0,1,4,0.0,1.0,0.0,1.0
SF-L27,SF-I20,1,1,0,0,1,1,0.0,1.0,0.0,1.0
SF-L27,SF-H20,8,1,8,0,0,1,1.0,0.0,0.0,1.0
SF-L27,SF-G19,2,4,2,1,0,3,1.0,0.0,0.25,0.75
SF-L27,SF-G18,4,1,1,0,3,1,0.25,0.75,0.0,1.0
SF-L27,SF-G20,1,3,1,0,0,3,1.0,0.0,0.0,1.0
SF-L27,SF-H30,7,8,5,5,2,3,0.7142857142857143,0.2857142857142857,0.625,0.375
SF-L27,SF-G30-2,14,9,8,6,6,3,0.5714285714285714,0.42857142857142855,0.6666666666666666,0.3333333333333333
SF-L27,SF-F30-1,5,5,4,1,1,4,0.8,0.2,0.2,0.8
SF-L27,SF-E29-2,5,2,2,2,3,0,0.4,0.6,1.0,0.0
SF-L27,SF-E29-1,9,6,3,4,6,2,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
SF-L27,SF-D29,2,12,2,9,0,3,1.0,0.0,0.75,0.25
SF-L27,SF-D28,1,2,0,0,1,2,0.0,1.0,0.0,1.0
SF-L27,SF-A27,6,1,6,0,0,1,1.0,0.0,0.0,1.0
SF-L27,SF-G29-2,5,13,3,4,2,9,0.6,0.4,0.3076923076923077,0.6923076923076923
SF-L27,SF-G29-1,4,8,2,0,2,8,0.5,0.5,0.0,1.0
SF-L27,SF-G30-1,14,23,7,7,7,16,0.5,0.5,0.30434782608695654,0.6956521739130435
SF-L27,SF-G29-3,4,1,2,0,2,1,0.5,0.5,0.0,1.0
SF-L27,SF-F29,2,1,0,0,2,1,0.0,1.0,0.0,1.0
SF-L27,SF-F15,1,1,0,0,1,1,0.0,1.0,0.0,1.0
SF-L27,SF-B21,1,1,1,1,0,0,1.0,0.0,1.0,0.0
SF-L27,SF-C26,1,6,0,1,1,5,0.0,1.0,0.16666666666666666,0.8333333333333334
SF-L27,SF-C25,1,1,0,0,1,1,0.0,1.0,0.0,1.0
SF-L27,SF-B25,1,2,1,2,0,0,1.0,0.0,1.0,0.0
SF-L27,SF-D27,2,1,2,0,0,1,1.0,0.0,0.0,1.0
SF-L27,SF-C28-1,3,3,2,3,1,0,0.6666666666666666,0.3333333333333333,1.0,0.0
SF-L27,SF-B28,5,6,3,6,2,0,0.6,0.4,1.0,0.0
SF-L27,SF-H25,1,1,0,0,1,1,0.0,1.0,0.0,1.0
SF-L27,SF-K21,2,1,0,0,2,1,0.0,1.0,0.0,1.0
SF-L27,SF-K22-1,5,6,1,4,4,2,0.2,0.8,0.6666666666666666,0.3333333333333333
SF-L27,SF-J23-1,8,6,6,2,2,4,0.75,0.25,0.3333333333333333,0.6666666666666666
SF-L27,SF-J22-1,2,5,0,1,2,4,0.0,1.0,0.2,0.8
SF-L27,SF-J22-2,4,5,1,3,3,2,0.25,0.75,0.6,0.4
SF-L27,SF-J21,2,1,2,0,0,1,1.0,0.0,0.0,1.0
SF-L27,SF-I23-2,2,1,2,1,0,0,1.0,0.0,1.0,0.0
SF-L27,SF-I24,6,2,4,1,2,1,0.6666666666666666,0.3333333333333333,0.5,0.5
SF-L27,SF-I23-1,57,29,23,1,34,28,0.40350877192982454,0.5964912280701754,0.034482758620689655,0.9655172413793104
SF-L27,SF-F26,5,2,2,1,3,1,0.4,0.6,0.5,0.5
SF-L27,SF-M13,1,1,0,1,1,0,0.0,1.0,1.0,0.0
SF-L27,SF-L19,7,1,2,1,5,0,0.2857142857142857,0.7142857142857143,1.0,0.0
SF-L27,SF-N20-1,1,3,1,2,0,1,1.0,0.0,0.6666666666666666,0.3333333333333333
SF-L27,SF-K15-,3,4,2,1,1,3,0.6666666666666666,0.3333333333333333,0.25,0.75
SF-L27,SF-K19,1,1,1,0,0,1,1.0,0.0,0.0,1.0
SF-L27,SF-K18,1,3,1,0,0,3,1.0,0.0,0.0,1.0
SF-L27,SF-J16,1,2,1,0,0,2,1.0,0.0,0.0,1.0
SF-L27,SF-J20,1,2,1,2,0,0,1.0,0.0,1.0,0.0
SF-L27,SF-J19,3,3,1,0,2,3,0.3333333333333333,0.6666666666666666,0.0,1.0
SF-L27,SF-R19,2,4,0,0,2,4,0.0,1.0,0.0,1.0
SF-L27,SF-Q21-2,2,1,1,1,1,0,0.5,0.5,1.0,0.0
SF-L27,SF-O18,3,13,0,1,3,12,0.0,1.0,0.07692307692307693,0.9230769230769231
SF-L27,SF-O21,1,4,1,3,0,1,1.0,0.0,0.75,0.25
SF-L27,SF-O22,2,6,0,2,2,4,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-L27,SF-N21,2,6,1,2,1,4,0.5,0.5,0.3333333333333333,0.6666666666666666
SF-L27,SF-M21,3,4,2,2,1,2,0.6666666666666666,0.3333333333333333,0.5,0.5
SF-L27,SF-L21,2,3,0,0,2,3,0.0,1.0,0.0,1.0
SF-L27,SF-Q30,2,4,0,1,2,3,0.0,1.0,0.25,0.75
SF-L27,SF-P30,1,4,0,0,1,4,0.0,1.0,0.0,1.0
SF-L27,SF-O30,11,10,9,6,2,4,0.8181818181818182,0.18181818181818182,0.6,0.4
SF-L27,SF-N27,25,23,20,19,5,4,0.8,0.2,0.8260869565217391,0.17391304347826086
SF-L27,SF-N29,2,4,0,3,2,1,0.0,1.0,0.75,0.25
SF-L27,SF-L30-1,22,13,13,6,9,7,0.5909090909090909,0.4090909090909091,0.46153846153846156,0.5384615384615384
SF-L27,SF-L31-1,2,3,2,3,0,0,1.0,0.0,1.0,0.0
SF-L27,SF-K30-2,16,2,12,2,4,0,0.75,0.25,1.0,0.0
SF-L27,SF-L29,5,12,4,9,1,3,0.8,0.2,0.75,0.25
SF-L27,SF-J29-1,18,20,14,13,4,7,0.7777777777777778,0.2222222222222222,0.65,0.35
SF-L27,SF-I30,16,12,6,7,10,5,0.375,0.625,0.5833333333333334,0.4166666666666667
SF-L27,SF-I27,8,35,4,25,4,10,0.5,0.5,0.7142857142857143,0.2857142857142857
SF-L27,SF-I28,2,4,1,4,1,0,0.5,0.5,1.0,0.0
SF-L27,SF-I30-2,20,4,4,1,16,3,0.2,0.8,0.25,0.75
SF-L27,SF I29-1,4,1,0,1,4,0,0.0,1.0,1.0,0.0
SF-L27,SF-H28,8,13,3,5,5,8,0.375,0.625,0.38461538461538464,0.6153846153846154
SF-L27,SF-H29,1,1,1,0,0,1,1.0,0.0,0.0,1.0
SF-L27,SF-R24,4,5,3,4,1,1,0.75,0.25,0.8,0.2
SF-L27,SF-Q26,1,2,0,0,1,2,0.0,1.0,0.0,1.0
SF-L27,SF-N22-1B,2,1,1,0,1,1,0.5,0.5,0.0,1.0
SF-L27,SF-S22-1,7,2,1,0,6,2,0.14285714285714285,0.8571428571428571,0.0,1.0
SF-L27,SF-Q22-2,1,2,0,0,1,2,0.0,1.0,0.0,1.0
SF-L27,SF-P22,1,3,0,1,1,2,0.0,1.0,0.3333333333333333,0.6666666666666666
SF-K26,SF-M26,4,9,4,9,0,0,1.0,0.0,1.0,0.0
SF-K26,SF-M25,30,34,14,14,16,20,0.4666666666666667,0.5333333333333333,0.4117647058823529,0.5882352941176471
SF-K26,SF-M26-2,11,19,8,5,3,14,0.7272727272727273,0.2727272727272727,0.2631578947368421,0.7368421052631579
SF-K26,SF-L27,9,7,9,3,0,4,1.0,0.0,0.42857142857142855,0.5714285714285714
SF-K26,SF-J27,8,11,6,7,2,4,0.75,0.25,0.6363636363636364,0.36363636363636365
SF-K26,SF-M30,47,17,36,11,11,6,0.7659574468085106,0.23404255319148937,0.6470588235294118,0.35294117647058826
SF-K26,SF-L27-2,5,3,4,3,1,0,0.8,0.2,1.0,0.0
SF-K26,SF-J29-3,8,18,3,11,5,7,0.375,0.625,0.6111111111111112,0.3888888888888889
SF-K26,SF-J29,22,46,11,18,11,28,0.5,0.5,0.391304347826087,0.6086956521739131
SF-K26,SF-L26,16,5,7,2,9,3,0.4375,0.5625,0.4,0.6
SF-K26,SF-M28,50,47,31,14,19,33,0.62,0.38,0.2978723404255319,0.7021276595744681
SF-K26,SF-M27,4,8,4,6,0,2,1.0,0.0,0.75,0.25
SF-K26,SF-L25,8,20,2,12,6,8,0.25,0.75,0.6,0.4
SF-K26,SF-M24,11,17,7,11,4,6,0.6363636363636364,0.36363636363636365,0.6470588235294118,0.35294117647058826
SF-K26,SF-L24,23,27,19,14,4,13,0.8260869565217391,0.17391304347826086,0.5185185185185185,0.48148148148148145
SF-K26,SF-N23,7,10,3,6,4,4,0.42857142857142855,0.5714285714285714,0.6,0.4
SF-K26,SF-N24-2,3,7,0,1,3,6,0.0,1.0,0.14285714285714285,0.8571428571428571
SF-K26,SF-K27-2,30,23,21,19,9,4,0.7,0.3,0.8260869565217391,0.17391304347826086
SF-K26,SF-J26-2,18,17,13,11,5,6,0.7222222222222222,0.2777777777777778,0.6470588235294118,0.35294117647058826
SF-K26,SF-K28-3,5,5,5,4,0,1,1.0,0.0,0.8,0.2
SF-K26,SF-L28,51,57,41,49,10,8,0.803921568627451,0.19607843137254902,0.8596491228070176,0.14035087719298245
SF-K26,SF-K28,25,31,11,8,14,23,0.44,0.56,0.25806451612903225,0.7419354838709677
SF-K26,SF-K29-1,17,37,6,27,11,10,0.35294117647058826,0.6470588235294118,0.7297297297297297,0.2702702702702703
SF-K26,SF-J28-2,62,46,43,33,19,13,0.6935483870967742,0.3064516129032258,0.717391304347826,0.2826086956521739
SF-K26,SF-K27,10,6,6,6,4,0,0.6,0.4,1.0,0.0
SF-K26,SF-K25,24,18,18,12,6,6,0.75,0.25,0.6666666666666666,0.3333333333333333
SF-K26,SF-J25,119,57,84,28,35,29,0.7058823529411765,0.29411764705882354,0.49122807017543857,0.5087719298245614
SF-K26,SF-H26-2,11,8,8,5,3,3,0.7272727272727273,0.2727272727272727,0.625,0.375
SF-K26,SF-P24,10,15,10,9,0,6,1.0,0.0,0.6,0.4
SF-K26,SF-N22-1A,1,1,0,1,1,0,0.0,1.0,1.0,0.0
SF-K26,SF-J24,112,57,75,22,37,35,0.6696428571428571,0.33035714285714285,0.38596491228070173,0.6140350877192983
SF-K26,SF-O24,3,5,2,3,1,2,0.6666666666666666,0.3333333333333333,0.6,0.4
SF-K26,SF-J26,14,13,5,5,9,8,0.35714285714285715,0.6428571428571429,0.38461538461538464,0.6153846153846154
SF-K26,SF-I26-,4,5,2,0,2,5,0.5,0.5,0.0,1.0
SF-K26,SF-I25,69,57,27,12,42,45,0.391304347826087,0.6086956521739131,0.21052631578947367,0.7894736842105263
SF-K26,SF-K23,3,4,3,4,0,0,1.0,0.0,1.0,0.0
SF-K26,SF-H26,23,16,13,6,10,10,0.5652173913043478,0.43478260869565216,0.375,0.625
SF-K26,SF-O23,10,12,6,7,4,5,0.6,0.4,0.5833333333333334,0.4166666666666667
SF-K26,SF-H27-1,4,4,3,3,1,1,0.75,0.25,0.75,0.25
SF-K26,SF-F28-2,5,10,1,1,4,9,0.2,0.8,0.1,0.9
SF-K26,SF-G27,32,28,19,7,13,21,0.59375,0.40625,0.25,0.75
SF-K26,SF-M22-2,11,10,4,3,7,7,0.36363636363636365,0.6363636363636364,0.3,0.7
SF-K26,SF-L22,8,4,5,2,3,2,0.625,0.375,0.5,0.5
SF-K26,SF-F27,16,8,7,2,9,6,0.4375,0.5625,0.25,0.75
SF-K26,SF-N22-2,33,40,15,23,18,17,0.45454545454545453,0.5454545454545454,0.575,0.425
